id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
259,a,,,4.9,328,54,0,0,-1,1,0.1,447,170,0,0,0.0,667,237,0,0,0.0,653,235,0.0,0.0,0,3362,346,8045,851,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,237,0.0,656,237,0.0,635,229,0.0,665,237,4.0,,,6,,Borna,Sosa,Sosa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
576,u,0.0,0.0,4.0,693,203,0,0,0,0,0.0,668,226,0,0,0.0,503,193,0,0,0.0,475,186,0.0,0.0,0,0,0,1538,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,196,0.0,480,194,0.0,444,179,0.0,499,196,,,,6,,Ashley,Phillips,Phillips,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
86,a,,,5.0,248,151,0,0,0,0,0.4,273,95,15,3,3.0,160,66,1,66,2.7,144,58,0.5,3.0,0,50346,4109,28043,3818,3.2,2.2,0.79,1.24,2.03,3.03,0.21,0.33,0.54,0.8,57.8,144,54,107.3,24,21,82.0,34,19,24.3,42,27,5.0,,,6,,David,Brooks,Brooks,,,340,0,1,3,3,0,0,0,2,0,0,5,28,,,,0.0,0.79,0.79,1.32,7.41
87,a,100.0,100.0,5.0,249,152,0,0,0,0,0.1,531,190,3,1,1.0,358,171,0,17,0.7,303,147,0.1,0.6,0,2112,438,6201,500,1.2,0.2,0.07,0.04,0.11,0.24,0.08,0.05,0.13,0.28,18.0,297,137,18.9,218,136,11.0,243,134,4.9,296,149,4.0,,,6,,Ryan,Christie,Christie,,2025-09-13T21:30:07.956994+00:00,78,0,0,0,0,0,0,0,0,0,0,0,16,,,,0.0,0.0,0.0,0.0,18.46
89,u,0.0,0.0,4.9,317,196,0,0,-1,1,0.0,622,255,0,0,0.0,662,276,0,0,0.0,647,267,0.0,0.0,0,598,0,5620,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,273,0.0,651,274,0.0,629,268,0.0,659,274,,,,6,,Philip,Billing,Philip,Has joined Midtjylland permanently.,2025-08-27T12:49:57.472718+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
344,a,100.0,100.0,3.9,721,226,-1,1,-1,1,0.1,432,163,0,0,0.0,416,147,0,0,0.0,385,137,0.0,0.0,0,4634,689,10393,2270,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,150,0.0,388,145,0.0,348,126,0.0,412,150,,,,6,,Jaka,Bijol,Bijol,,2025-07-21T10:00:04.901206+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
347,a,100.0,100.0,4.0,643,172,0,0,0,0,5.5,65,25,21,4,4.2,76,35,6,67,4.3,61,27,1.1,5.2,0,487284,80672,172664,26455,3.8,3.8,0.17,0.35,0.52,6.49,0.03,0.07,0.1,1.33,83.6,94,43,74.1,58,11,27.0,155,33,18.5,76,19,,,,6,,Gabriel,Gudmundsson,Gudmundsson,,2025-08-31T01:00:08.219642+00:00,439,0,0,2,7,1,0,0,1,0,0,5,35,,,,0.0,0.41,1.44,1.03,7.18
577,d,50.0,0.0,4.0,696,204,0,0,0,0,0.1,540,197,0,0,0.0,506,194,0,0,0.0,478,187,0.0,0.0,0,377,40,6003,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,197,0.0,483,195,0.0,447,180,0.0,502,197,,,,6,,Takai,Kōta,Takai,Foot injury - 50% chance of playing,2025-08-10T23:30:07.262578+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
578,u,0.0,0.0,3.9,740,244,0,0,-1,1,0.6,235,84,0,0,0.0,434,164,0,0,0.0,404,155,0.0,0.0,0,7334,0,65542,5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,167,0.0,407,163,0.0,367,144,0.0,430,167,,,,6,,Luka,Vušković,Vuskovic,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
66,u,0.0,0.0,4.5,390,20,0,0,0,0,0.1,483,76,0,0,0.0,585,80,0,0,0.0,563,79,0.0,0.0,0,0,0,12500,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,80,0.0,565,65,0.0,536,58,0.0,581,80,,,,6,,Norberto,Murara Neto,Neto,Has joined Botafogo permanently.,2025-08-11T01:25:12.553868+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
