gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
11.0,2025-11-06T20:00:00,,,0.0,2.0,7.0,1886.15,True,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,/matches/maccabi-tel-aviv-vs-aston-villa/2plzkp#4947805,,,2.07,1.1,14.0,6.0,8.0,3.0,4.0,2.0,3.0,2.0,524.0,239.0,91.0,82.0,12.0,18.0,3.0,1.0,0.65,1.1,0.63,0.0,1.28,1.1,2.2,1.18,4.0,1.0,2.0,2.0,0.0,0.0,11.0,5.0,3.0,1.0,576.0,293.0,355.0,178.0,169.0,61.0,16.0,18.0,53.0,40.0,2.0,0.0,20.0,0.0,13.0,10.0,33.0,15.0,2.0,2.0,0.0,2.0,0.0,0.0,10.0,17.0,,,7.0,16.0,2.0,2.0,6.0,15.0,3.0,6.0,39.0,35.0,34.0,32.0,52.0,48.0,5.0,3.0,63.0,38.0,6.0,3.0,50.0,38.0,,True,True,,,,,,,,,,,,,europa-league
11.0,2025-11-04T20:00:00,,,0.0,4.0,6.0,1830.28,True,25-26-champions-league-fc-københavn-vs-tottenham-hotspur,/matches/fc-kobenhavn-vs-tottenham-hotspur/2dt4lf#4947220,,,3.32,0.35,14.0,12.0,6.0,4.0,8.0,0.0,5.0,0.0,462.0,265.0,88.0,82.0,10.0,11.0,3.0,6.0,2.47,0.17,0.06,0.18,2.53,0.35,2.81,0.87,7.0,6.0,1.0,2.0,2.0,0.0,11.0,6.0,3.0,6.0,526.0,322.0,229.0,143.0,233.0,122.0,30.0,12.0,63.0,43.0,5.0,7.0,45.0,37.0,13.0,13.0,34.0,22.0,1.0,1.0,1.0,3.0,1.0,0.0,11.0,19.0,,,9.0,9.0,2.0,1.0,16.0,20.0,4.0,2.0,47.0,41.0,37.0,29.0,56.0,44.0,10.0,12.0,45.0,55.0,17.0,0.0,59.0,0.0,,True,True,,,,,,,,,,,,,champions-league
11.0,2025-11-09T14:00:00,94.0,1817.65,3.0,1.0,4.0,1878.55,True,25-26-prem-brentford-vs-newcastle-united,/matches/brentford-vs-newcastle-united/3dgf4m#4813476,,,2.64,0.42,15.0,5.0,7.0,1.0,4.0,1.0,1.0,0.0,320.0,356.0,76.0,82.0,10.0,13.0,6.0,2.0,0.59,0.38,1.26,0.04,1.85,0.42,2.99,0.22,4.0,3.0,4.0,1.0,0.0,0.0,13.0,2.0,2.0,3.0,421.0,436.0,157.0,186.0,163.0,170.0,28.0,24.0,46.0,46.0,5.0,2.0,31.0,13.0,26.0,14.0,35.0,16.0,2.0,0.0,2.0,1.0,0.0,1.0,17.0,10.0,,,8.0,6.0,1.0,4.0,19.0,56.0,0.0,4.0,55.0,39.0,38.0,26.0,59.0,41.0,17.0,13.0,57.0,43.0,8.0,7.0,62.0,44.0,4813476.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-09T16:30:00,43.0,1985.59,3.0,0.0,14.0,1990.92,True,25-26-prem-manchester-city-vs-liverpool,/matches/manchester-city-vs-liverpool/2f48yd#4813480,,,1.6,0.71,14.0,7.0,6.0,1.0,1.0,2.0,1.0,2.0,375.0,392.0,84.0,86.0,14.0,15.0,7.0,7.0,0.73,0.71,0.08,0.0,0.81,0.71,2.19,0.06,3.0,2.0,5.0,4.0,0.0,0.0,8.0,5.0,6.0,2.0,449.0,454.0,228.0,194.0,147.0,198.0,14.0,16.0,44.0,46.0,4.0,1.0,36.0,6.0,21.0,13.0,28.0,22.0,1.0,7.0,2.0,4.0,0.0,0.0,16.0,8.0,,,9.0,8.0,4.0,5.0,22.0,13.0,2.0,3.0,48.0,31.0,40.0,26.0,61.0,39.0,8.0,5.0,62.0,38.0,9.0,4.0,69.0,33.0,4813480.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-08T12:30:00,6.0,1831.65,2.0,2.0,1.0,1832.85,True,25-26-prem-tottenham-hotspur-vs-manchester-united,/matches/tottenham-hotspur-vs-manchester-united/2xqo0r#4813483,,,0.96,0.63,10.0,5.0,4.0,2.0,3.0,2.0,2.0,0.0,382.0,302.0,83.0,77.0,10.0,8.0,5.0,3.0,0.75,0.52,0.21,0.1,0.96,0.63,1.79,1.22,3.0,2.0,3.0,1.0,0.0,0.0,6.0,5.0,4.0,0.0,460.0,390.0,187.0,172.0,195.0,130.0,14.0,28.0,33.0,51.0,5.0,5.0,17.0,38.0,18.0,26.0,17.0,19.0,2.0,3.0,5.0,1.0,0.0,0.0,26.0,20.0,,,5.0,6.0,1.0,2.0,18.0,22.0,0.0,2.0,52.0,51.0,41.0,33.0,55.0,45.0,11.0,18.0,38.0,62.0,8.0,3.0,44.0,23.0,4813483.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-08T15:00:00,21.0,1731.1,3.0,2.0,90.0,1735.83,True,25-26-prem-west-ham-united-vs-burnley,/matches/burnley-vs-west-ham-united/2cha6h#4813484,,,3.02,1.24,15.0,16.0,6.0,7.0,3.0,4.0,0.0,2.0,302.0,436.0,82.0,85.0,15.0,13.0,7.0,4.0,1.21,1.1,1.81,0.14,3.02,1.24,3.06,2.09,1.0,2.0,8.0,7.0,0.0,0.0,8.0,9.0,7.0,7.0,367.0,512.0,146.0,224.0,156.0,212.0,24.0,21.0,44.0,42.0,4.0,3.0,22.0,23.0,15.0,17.0,22.0,24.0,2.0,1.0,2.0,2.0,0.0,0.0,14.0,16.0,,,13.0,7.0,7.0,8.0,30.0,29.0,5.0,3.0,40.0,51.0,31.0,33.0,48.0,52.0,9.0,18.0,33.0,67.0,5.0,3.0,31.0,33.0,4813484.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-06T17:45:00,17.0,1764.13,0.0,0.0,,,True,25-26-europa-league-nottingham-forest-vs-sturm-graz,/matches/sturm-graz-vs-nottingham-forest/3donlc#4947870,,,0.09,1.7,3.0,9.0,2.0,2.0,0.0,2.0,0.0,2.0,303.0,455.0,76.0,85.0,17.0,13.0,0.0,4.0,0.09,0.27,0.0,0.64,0.09,0.91,0.5,0.79,1.0,5.0,0.0,2.0,0.0,1.0,1.0,7.0,2.0,2.0,400.0,534.0,203.0,259.0,100.0,196.0,17.0,39.0,35.0,66.0,1.0,4.0,50.0,17.0,17.0,35.0,5.0,23.0,2.0,2.0,1.0,1.0,0.0,0.0,21.0,21.0,,,10.0,8.0,3.0,0.0,31.0,11.0,1.0,2.0,53.0,62.0,39.0,44.0,47.0,53.0,14.0,18.0,44.0,56.0,6.0,7.0,38.0,35.0,,True,True,,,,,,,,,,,,,europa-league
11.0,2025-11-08T15:00:00,11.0,1793.98,2.0,0.0,54.0,1788.52,True,25-26-prem-everton-vs-fulham,/matches/everton-vs-fulham/2uevfp#4813479,,,1.44,0.4,14.0,8.0,5.0,4.0,4.0,0.0,2.0,0.0,342.0,338.0,84.0,82.0,11.0,14.0,7.0,5.0,0.45,0.2,0.99,0.2,1.44,0.4,1.46,0.91,5.0,1.0,4.0,3.0,0.0,0.0,6.0,5.0,8.0,3.0,406.0,411.0,152.0,217.0,190.0,121.0,16.0,22.0,40.0,47.0,6.0,2.0,27.0,14.0,22.0,18.0,26.0,19.0,5.0,1.0,2.0,2.0,0.0,0.0,15.0,17.0,,,4.0,13.0,2.0,4.0,23.0,34.0,4.0,3.0,50.0,49.0,33.0,37.0,47.0,53.0,17.0,12.0,59.0,41.0,6.0,9.0,32.0,47.0,4813479.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-05T17:45:00,8.0,1906.93,2.0,2.0,,,True,25-26-champions-league-chelsea-vs-qarabag-fk,/matches/qarabag-fk-vs-chelsea/28fecp#4947115,,,1.63,1.26,9.0,16.0,3.0,4.0,3.0,0.0,2.0,0.0,244.0,436.0,78.0,88.0,9.0,19.0,2.0,8.0,0.84,1.16,0.0,0.11,0.84,1.26,1.76,1.72,3.0,8.0,3.0,4.0,1.0,0.0,7.0,11.0,2.0,5.0,311.0,498.0,151.0,206.0,93.0,230.0,18.0,21.0,35.0,53.0,3.0,2.0,25.0,14.0,14.0,12.0,19.0,33.0,1.0,1.0,2.0,3.0,0.0,0.0,16.0,17.0,,,14.0,6.0,3.0,3.0,26.0,12.0,2.0,1.0,46.0,44.0,40.0,33.0,55.0,45.0,6.0,11.0,35.0,65.0,8.0,9.0,50.0,53.0,,True,True,,,,,,,,,,,,,champions-league
11.0,2025-11-05T20:00:00,,,0.0,2.0,4.0,1866.84,True,25-26-champions-league-athletic-club-vs-newcastle-united,/matches/athletic-club-vs-newcastle-united/2uqdkz#4947245,,,1.2,0.58,8.0,12.0,4.0,5.0,3.0,0.0,2.0,0.0,419.0,264.0,81.0,74.0,11.0,13.0,2.0,5.0,1.02,0.5,0.18,0.08,1.2,0.58,0.91,1.04,2.0,4.0,2.0,3.0,0.0,2.0,7.0,7.0,1.0,5.0,516.0,358.0,293.0,137.0,126.0,127.0,30.0,18.0,54.0,33.0,3.0,3.0,30.0,18.0,20.0,26.0,20.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,18.0,19.0,,,8.0,12.0,3.0,1.0,19.0,12.0,5.0,2.0,57.0,41.0,37.0,34.0,52.0,48.0,20.0,7.0,74.0,26.0,7.0,6.0,54.0,32.0,,True,True,,,,,,,,,,,,,champions-league
11.0,2025-11-09T14:00:00,31.0,1858.84,0.0,0.0,36.0,1844.88,True,25-26-prem-crystal-palace-vs-brighton-hove-albion,/matches/crystal-palace-vs-brighton-hove-albion/3bfzlv#4813478,,,0.74,0.38,10.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,267.0,420.0,73.0,84.0,10.0,12.0,4.0,8.0,0.5,0.23,0.24,0.16,0.74,0.38,0.62,0.3,7.0,1.0,1.0,3.0,0.0,0.0,8.0,5.0,2.0,2.0,368.0,499.0,160.0,262.0,107.0,158.0,18.0,26.0,31.0,54.0,6.0,4.0,55.0,15.0,23.0,17.0,29.0,28.0,2.0,1.0,1.0,4.0,0.0,0.0,21.0,15.0,,,15.0,4.0,3.0,1.0,31.0,22.0,3.0,2.0,56.0,47.0,36.0,28.0,56.0,44.0,20.0,19.0,51.0,49.0,4.0,4.0,44.0,33.0,4813478.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-09T14:00:00,7.0,1873.83,4.0,0.0,91.0,1846.75,True,25-26-prem-aston-villa-vs-afc-bournemouth,/matches/afc-bournemouth-vs-aston-villa/2yooch#4813475,,,1.33,2.0,16.0,13.0,8.0,4.0,2.0,3.0,2.0,3.0,270.0,253.0,79.0,81.0,8.0,20.0,6.0,9.0,0.51,0.23,0.82,0.97,1.33,1.21,2.9,1.37,2.0,5.0,6.0,4.0,0.0,1.0,10.0,7.0,6.0,6.0,343.0,314.0,145.0,124.0,125.0,129.0,19.0,16.0,40.0,46.0,3.0,2.0,19.0,10.0,15.0,22.0,26.0,14.0,0.0,1.0,2.0,2.0,0.0,0.0,20.0,16.0,,,8.0,12.0,4.0,4.0,22.0,35.0,4.0,4.0,50.0,45.0,43.0,35.0,55.0,45.0,7.0,10.0,41.0,59.0,4.0,12.0,44.0,46.0,4813475.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-09T14:00:00,17.0,1755.37,3.0,1.0,2.0,1730.14,True,25-26-prem-nottingham-forest-vs-leeds-united,/matches/leeds-united-vs-nottingham-forest/2vqauu#4813481,,,2.47,0.69,14.0,10.0,6.0,3.0,3.0,0.0,0.0,0.0,276.0,343.0,80.0,81.0,10.0,11.0,6.0,4.0,1.43,0.29,0.26,0.4,1.68,0.69,3.76,0.93,2.0,5.0,6.0,2.0,0.0,0.0,10.0,5.0,4.0,5.0,347.0,424.0,135.0,231.0,141.0,112.0,23.0,19.0,40.0,35.0,7.0,2.0,27.0,15.0,20.0,17.0,23.0,20.0,2.0,1.0,2.0,1.0,0.0,0.0,28.0,15.0,,,6.0,9.0,2.0,5.0,27.0,28.0,2.0,3.0,57.0,48.0,45.0,30.0,60.0,40.0,12.0,18.0,40.0,60.0,6.0,5.0,35.0,21.0,4813481.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-22T17:30:00,4.0,,2.0,1.0,43.0,1997.46,True,25-26-prem-newcastle-united-vs-manchester-city,/matches/manchester-city-vs-newcastle-united/2waqez#4813493,,,2.24,1.88,9.0,17.0,5.0,4.0,6.0,4.0,5.0,4.0,200.0,515.0,75.0,90.0,12.0,8.0,5.0,9.0,1.25,1.65,1.0,0.23,2.24,1.88,2.5,0.91,3.0,9.0,1.0,4.0,1.0,0.0,7.0,14.0,2.0,3.0,265.0,571.0,97.0,162.0,103.0,353.0,25.0,19.0,44.0,59.0,5.0,6.0,36.0,23.0,11.0,18.0,15.0,41.0,3.0,2.0,1.0,3.0,0.0,0.0,17.0,13.0,,,4.0,7.0,4.0,1.0,36.0,17.0,3.0,3.0,42.0,43.0,28.0,32.0,47.0,53.0,14.0,11.0,56.0,44.0,3.0,7.0,38.0,37.0,4813493.0,True,True,,,,,,,,,,,,,prem
11.0,2025-11-23T16:30:00,3.0,2038.41,4.0,1.0,6.0,1830.28,True,25-26-prem-arsenal-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-arsenal/2sx06r#4813486,,,1.88,0.07,17.0,3.0,8.0,2.0,3.0,0.0,2.0,0.0,359.0,251.0,81.0,77.0,11.0,15.0,4.0,1.0,1.22,0.07,0.66,0.0,1.88,0.07,3.4,0.08,7.0,1.0,2.0,0.0,0.0,0.0,12.0,0.0,5.0,3.0,441.0,328.0,173.0,179.0,186.0,72.0,19.0,18.0,38.0,33.0,4.0,0.0,27.0,0.0,18.0,22.0,27.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,21.0,21.0,,,10.0,7.0,0.0,2.0,18.0,33.0,1.0,4.0,57.0,47.0,41.0,35.0,54.0,46.0,16.0,12.0,57.0,43.0,5.0,4.0,29.0,33.0,4813486.0,True,True,,,,,,,,,,,,,prem
