id,first_name,second_name,web_name,status,news,now_cost,selected_by_percent,form,event_points,cost_change_event,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
266,Eberechi,Eze,Eze,a,,7.6,13.6,4.0,6,0,103745,67191,0.5,2.9,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63548,40016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,u,Has joined Girona on loan for the rest of the season.,5.0,0.0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,a,,6.3,0.6,1.0,1,-1,2388,5503,0.2,2.4,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,3347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Kalvin,Phillips,Phillips,a,,4.9,0.1,0.0,0,0,197,379,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Archie,Gray,Gray,a,,4.8,0.1,0.3,0,-1,449,837,0.1,0.8,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Mikey,Moore,Moore,u,Has joined Rangers on loan for the rest of the season.,5.0,0.0,0.0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Pape Matar,Sarr,P.M.Sarr,a,,5.0,2.2,1.7,1,0,4518,32763,0.3,4.8,1.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,17180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Yang,Min-hyeok,Min-hyeok,u,Has joined Portsmouth on loan for the rest of the season.,4.5,0.0,0.0,0,0,0,74,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Bastien,Meupiyou Menadjou,Meupiyou,u,On loan to FC Alverca,4.0,0.0,0.0,0,0,0,33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Shurandy,Sambo,Sambo,u,Has joined Sparta Rotterdam on loan for the rest of the season.,4.0,0.1,0.0,0,0,0,206,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Oliver,Sonne,Sonne,a,,4.0,0.1,0.0,0,0,221,542,0.0,0.8,0.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Axel,Tuanzebe,Tuanzebe,a,,3.9,1.8,0.3,1,0,4789,7392,0.1,0.3,0.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927,4465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Jaidon,Anthony,Anthony,d,Knock - 75% chance of playing,5.7,6.8,5.7,1,0,122564,67742,1.0,7.2,4.3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47013,51987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
